city,cityId,locality,localityId,bhk_numbers,bhkId,propertyType_name,propertyType_id,No.of Bathroom,bathroomId,amenities_name,amenities_id,minArea,maxArea,builderid,buildername,minPrice,maxPrice
,,,,,,,,,,,,1000,1200,8013,Indus Estate,1000000,1200000
,,,,,,,,,,,,1200,1200,8007,Janapriya Properties,2640000,2640000
,,,,,,,,,,,,600,1200,8007,Janapriya Properties,405000,900000
,,,,,,,,,,,,1250,1423,8017,Kanisha Builders,7250000,8253000
,,,,,,,,,,,,550,1265,857,PJC Infras,2365000,5439000
,,,,,,,,,,,,1200,2400,282,Pride Group,4980000,9960000
,,,,,,,,,,,,1025,1300,1564,Prakruthi Shelters,7688000,9750000
,,,,,,,,,,,,1800,1800,1564,Prakruthi Shelters,12000000,12000000
,,,,,,,,,,,,1340,2804,29,Puravankara Limited,141000,29700000
,,,,,,,,,,,,1789,2749,29,Puravankara Limited,0,0
,,,,,,,,,,,,1600,23461.76,92,Radiance Realty,17600000,25800000
,,,,,,,,,,,,1035,1462,83,Saptagiri Developers,0,0
,,,,,,,,,,,,636,979,8021,Shakthi Infrastructure,0,0
,,,,,,,,,,,,660,797,3938,SreeReddy Properties Pvt Ltd,4113000,4890000
,,,,,,,,,,,,1000,1325,6453,Chandrashekar Builder,5200000,6890000
,,,,,,,,,,,,2500,2500,979,SR Builders,25000000,25000000
,,,,,,,,,,,,1153,1504,1503,SV Infra Group,12000000,15700000
,,,,,,,,,,,,1200,1200,8058,Sri Sai Samrudhi Developers,6900000,6900000
,,,,,,,,,,,,589,1013,36,Salarpuria Sattva Group,6909000,10500000
,,,,,,,,,,,,1625,1625,3152,SLV Builders and Developers,9500000,9500000
,,,,,,,,,,,,1133,1668,1132,Sri Balaji Shelters,6996000,10300000
,,,,,,,,,,,,506,930,8059,Rajashekar,2125000,3906000
,,,,,,,,,,,,2293,2900,10,Vaishnavi Group,54500000,69000000
,,,,,,,,,,,,1200,1200,22438,Mind Stone Realty Pvt Ltd,2760000,2760000
,,,,,,,,,,,,1015,1425,787,Vertex Homes Pvt Ltd,0,0
,,,,,,,,,,,,1050,1360,8060,Victory Builders,3990000,5440000
,,,,,,,,,,,,1130,1327,8060,Victory Builders,4068000,4777000
,,,,,,,,,,,,1200,1500,8061,Vinra Group,3960000,4950000
,,,,,,,,,,,,1200,1500,8061,Vinra Group,7600000,9500000
,,,,,,,,,,,,1200,1500,8061,Vinra Group,2400000,3000000
,,,,,,,,,,,,1700,1700,8061,Vinra Group,8500000,8500000
,,,,,,,,,,,,1160,1436,8165,Akhya Infra,5800000,7180000
,,,,,,,,,,,,951,1482,1149,Aratt Builders,9500000,18900000
,,,,,,,,,,,,5090,7358,94,Karle Infra,70700000,102100000
,,,,,,,,,,,,1200,2400,8169,Magnolia Group,2880000,5760000
,,,,,,,,,,,,1120,1165,8171,Mamatha Dwelling,5040000,5243000
,,,,,,,,,,,,1200,1200,10,Vaishnavi Group,4200000,4200000
,,,,,,,,,,,,1176,1236,6485,Vasudha Properties,5408000,5684000
,,,,,,,,,,,,5659,16247,898,Delight Properties,3395000,9748000
,,,,,,,,,,,,1110,1510,8261,Golden Key Builders And Developers,5062000,7610000
,,,,,,,,,,,,1190,1246,8262,Prime Shelters,7140000,7476000
,,,,,,,,,,,,1360,1465,1563,Pushpam Group,6700000,7216000
,,,,,,,,,,,,1870,1925,8264,SLN Home Deals,9725000,9780000
,,,,,,,,,,,,2450,3480,8266,SLN Infra,18200000,25900000
,,,,,,,,,,,,765,1475,3951,S R Developers,4016000,7743000
,,,,,,,,,,,,1055,1440,7086,Sumeru Developers,5521000,7536000
,,,,,,,,,,,,978,1332,8288,Vishwajith Developers,5917000,7849000
,,,,,,,,,,,,1930,1940,1075,Bhavya Constructions,16400000,16500000
,,,,,,,,,,,,560,1680,8407,Gokuls Indwin Developers,3933000,11800000
,,,,,,,,,,,,1100,1275,236,Celebrity Structures India,3260000,3715000
,,,,,,,,,,,,513,1143,450,Habulus Homes Pvt Ltd,1800000,4001000
,,,,,,,,,,,,1070,1479,1208,Meenakshi Developers,5407000,7475000
,,,,,,,,,,,,1600,2500,8009,Nakshatri Developers,8000000,12500000
,,,,,,,,,,,,2000,3400,708,Opera Homes,17800000,30300000
,,,,,,,,,,,,1196,1204,857,PJC Infras,4784000,4816000
,,,,,,,,,,,,860,1120,8436,Ragashiva Developers,4770000,6307000
,,,,,,,,,,,,1060,1275,8437,Shri Balaji Builders,3799000,4399000
,,,,,,,,,,,,935,1115,8438,Shree Vijayas Builders,3740000,4460000
,,,,,,,,,,,,835,1575,8463,Sri Garudadri Constructions,6955000,13100000
,,,,,,,,,,,,1160,1400,790,Urban Shelters,6902000,8330000
,,,,,,,,,,,,1089,1179,8467,Vaibhav Developers,4247000,4598000
,,,,,,,,,,,,750,4000,377,Advaitha Ventures Pvt Ltd,713000,3800000
,,,,,,,,,,,,1075,1500,8745,SaiMurari Homes,5375000,7500000
,,,,,,,,,,,,600,2400,8747,Charigan Group,1050000,4200000
,,,,,,,,,,,,1070,1470,1503,SV Infra Group,5654000,7769000
,,,,,,,,,,,,625,1580,462,Pavani Group,3812000,9638000
,,,,,,,,,,,,1100,1300,8759,Bhargavi Properties,8000000,9453000
,,,,,,,,,,,,1200,1500,1885,Hum India Esates And Projects,6600000,8250000
,,,,,,,,,,,,740,1561,9,Brigade Group,3300000,6912000
,,,,,,,,,,,,1200,1500,139,Pionier Developers,8399000,10500000
,,,,,,,,,,,,980,1105,1594,Radiant Properties,3637000,4101000
,,,,,,,,,,,,1200,1650,45,Reliaable Developers,4920000,6765000
,,,,,,,,,,,,1135,1510,4111,Sapthagiri Shelters,4770000,6340000
,,,,,,,,,,,,1493,1493,8774,Sriparvata And Best Realty,0,0
,,,,,,,,,,,,1097,1364,4936,Vardheeni Constructions,5577000,6934000
,,,,,,,,,,,,1082,1127,822,YD Builders,5518000,5748000
,,,,,,,,,,,,1060,1270,8933,Jabs Residency,9524000,11400000
,,,,,,,,,,,,1125,1313,2647,Lalithya Constructions,4050000,4726000
,,,,,,,,,,,,1005,1385,8937,Rainbow Developers,4623000,6371000
,,,,,,,,,,,,1101,1101,822,YD Builders,5834000,5834000
,,,,,,,,,,,,2100,2100,1404,Reputed Builder,0,0
,,,,,,,,,,,,1200,1600,9006,Amrit Homes,0,0
,,,,,,,,,,,,1015,1455,9008,Dhruva Developers And Promoters,4872000,6984000
,,,,,,,,,,,,0,0,1404,Reputed Builder,0,0
,,,,,,,,,,,,1040,1150,9009,JMD Developers,5512000,6095000
,,,,,,,,,,,,2400,2400,1399,Neeraj Realty,14400000,14400000
,,,,,,,,,,,,1100,2200,9012,Pavansrinivasa Developers,2970000,5970000
,,,,,,,,,,,,1800,1800,9013,Shree Sai Builder,14500000,14500000
,,,,,,,,,,,,1025,1230,1561,SML Constructions,5330000,6396000
,,,,,,,,,,,,1075,1300,9058,JDR Properties,4515000,5460000
,,,,,,,,,,,,5990,16335,9074,Maha Group Developers And Promoters,4487000,12200000
,,,,,,,,,,,,1482,1482,1419,Avant Garde Estates,23900000,23900000
,,,,,,,,,,,,927,1256,1110,Bhavisha Properties,3893000,5275000
,,,,,,,,,,,,1020,1120,17,Bren Group,12100000,13300000
,,,,,,,,,,,,940,1175,450,Habulus Homes Pvt Ltd,2820000,3525000
,,,,,,,,,,,,2500,3600,29,Puravankara Limited,30000000,43200000
,,,,,,,,,,,,785,944,6490,Prithvi Developers,0,0
,,,,,,,,,,,,451,932,258,Corporate Leisure,3157000,6524000
,,,,,,,,,,,,597,1507,9598,Model Venturess,0,0
,,,,,,,,,,,,900,900,2109,Brindavan Developers,3870000,3870000
,,,,,,,,,,,,1199,1199,9600,Elita Enterprises LLP,0,0
,,,,,,,,,,,,703,892,9602,BS Estates,2671000,3389000
,,,,,,,,,,,,600,1500,6470,Shetty And Shetty,1019000,2549000
,,,,,,,,,,,,1040,1494,203,GR Constructions,5096000,7321000
,,,,,,,,,,,,950,1150,4465,TSR Constructions And Developers,12000000,14500000
,,,,,,,,,,,,600,2400,8007,Janapriya Properties,960000,3840000
,,,,,,,,,,,,0,0,9608,Nest Plus Properties LLP,0,0
,,,,,,,,,,,,1179,1359,844,KVG Builders And Developers,5069000,5842000
,,,,,,,,,,,,700,700,687,Oraiyan Groups,1365000,1365000
,,,,,,,,,,,,550,550,687,Oraiyan Groups,2382000,2382000
,,,,,,,,,,,,1200,1500,139,Pionier Developers,6238000,7798000
,,,,,,,,,,,,1992,2155,1407,Laavanya Smart Homes,20900000,22600000
,,,,,,,,,,,,1902,3360,29,Puravankara Limited,61800000,109300000
,,,,,,,,,,,,1004,1844,885,Sahasru Properties,3814000,7005000
,,,,,,,,,,,,1100,1523,9666,Sai Sumukha Supraja Infra,5993000,8298000
,,,,,,,,,,,,790,1000,151,Umiya Builders and Developers,3159000,3999000
,,,,,,,,,,,,460,460,10103,Shankara Agraharam,540000,540000
,,,,,,,,,,,,888,2400,1374,Bhumi Constructions Developers,1332000,3600000
,,,,,,,,,,,,822,2400,5929,Om Sri Infrastructure,0,0
,,,,,,,,,,,,12917,16146,3385,Pearl Gate Comforts,0,0
,,,,,,,,,,,,1580,3800,138,Shapoorji Pallonji Real Estate,16000000,38400000
,,,,,,,,,,,,584,584,10126,Shettys Group,0,0
,,,,,,,,,,,,950,1100,10134,Arine Developers,0,0
,,,,,,,,,,,,1125,2125,9008,Dhruva Developers And Promoters,6850000,12900000
,,,,,,,,,,,,1090,1492,1390,Retreat Properties,4357000,5965000
,,,,,,,,,,,,925,1300,10144,Sairam Constructions,4623000,6497000
,,,,,,,,,,,,900,900,1640,Sashwath Developers,5500000,5500000
,,,,,,,,,,,,2020,2020,10153,Shree Shaila Infra Pvt Ltd,18300000,18300000
,,,,,,,,,,,,1572,1572,809,V2 Holdings Housing Development Pvt Ltd,7386000,7386000
,,,,,,,,,,,,1017,4000,150,Adarsh Developers,8100000,31800000
,,,,,,,,,,,,758,2428,8,Casagrand Builder,4759000,15200000
,,,,,,,,,,,,6000,6000,1512,Laasya Projects,0,0
,,,,,,,,,,,,5000,5000,1512,Laasya Projects,0,0
,,,,,,,,,,,,6600,6600,1512,Laasya Projects,0,0
,,,,,,,,,,,,2444,4400,182,42 Estates,20000000,36500000
,,,,,,,,,,,,595,1301,441,Bavisha Properties,3094000,6765000
,,,,,,,,,,,,927,1256,1110,Bhavisha Properties,3892000,5273000
,,,,,,,,,,,,799,1536,32,DS MAX Properties Pvt Ltd,3595000,6912000
,,,,,,,,,,,,800,1546,13298,Golden Spaces,4159000,8038000
,,,,,,,,,,,,1170,1400,10554,Trishul Builders And Promoters,3761000,4501000
,,,,,,,,,,,,2400,3350,10558,Konig Homes,19100000,26600000
,,,,,,,,,,,,1200,2400,10560,LTG Infrastrcutures Pvt Ltd,2800000,5600000
,,,,,,,,,,,,1200,2400,10561,Space Properties,3360000,6720000
,,,,,,,,,,,,1156,1380,13299,Royal Shire Developers,5202000,6210000
,,,,,,,,,,,,1040,1510,10566,Shree Balaji Infra,3430000,4980000
,,,,,,,,,,,,1041,1490,10570,Shreyas Developers,4684000,6705000
,,,,,,,,,,,,1200,4500,10572,SMN Project,0,0
,,,,,,,,,,,,1500,2477,10824,Medhyam Dwellings,10200000,16800000
,,,,,,,,,,,,1300,2166,375,Ruchira Projects Pvt Ltd,15200000,26600000
,,,,,,,,,,,,988,1411,10872,A3 Developers,5533000,7902000
,,,,,,,,,,,,892,2079,10873,Adhya Realty,1962000,4555000
,,,,,,,,,,,,1200,1200,4023,Aditya Township Promoters,2160000,2160000
,,,,,,,,,,,,800,1500,4023,Aditya Township Promoters,1240000,2325000
,,,,,,,,,,,,846,2025,4023,Aditya Township Promoters,4453000,111000
,,,,,,,,,,,,600,1780,4023,Aditya Township Promoters,2279000,6762000
,,,,,,,,,,,,800,1500,4023,Aditya Township Promoters,3320000,6225000
,,,,,,,,,,,,1050,1050,10886,Aspire Builders,4400000,4400000
,,,,,,,,,,,,1250,1638,10887,Creative Environs,6937000,9582000
,,,,,,,,,,,,1050,1850,1696,Govianu Wealth Management,12600000,22200000
,,,,,,,,,,,,1005,1005,10888,Hemalatha Constructions,4703000,4703000
,,,,,,,,,,,,1750,3000,766,Naga Constructions,23600000,40500000
,,,,,,,,,,,,1122,1534,187,Navami Builders,4488000,6136000
,,,,,,,,,,,,2250,5500,10889,Nesara Builders And Promotors,1350000,3300000
,,,,,,,,,,,,594,1274,4340,Prime Estates,2661000,5707000
,,,,,,,,,,,,1500,5400,1635,Rashi Developers,1950000,7020000
,,,,,,,,,,,,1100,1102,10890,ROI Builders,4999000,5009000
,,,,,,,,,,,,1299,1299,10891,RR Group,4899000,4899000
,,,,,,,,,,,,1819,3406,2,Sobha Limited,374000,59600000
,,,,,,,,,,,,465,1181,138,Shapoorji Pallonji Real Estate,7501000,19000000
,,,,,,,,,,,,947,1198,6922,Sky Heights,0,0
,,,,,,,,,,,,513,540,4891,Skyline Construction,0,0
,,,,,,,,,,,,1194,1458,3152,SLV Builders and Developers,6192000,7479000
,,,,,,,,,,,,1103,1465,1598,SLV Constructions,4522000,5977000
,,,,,,,,,,,,939,1384,885,Sahasru Properties,4836000,7128000
,,,,,,,,,,,,985,1485,152,GRC Infra,9950000,14900000
,,,,,,,,,,,,1304,2091,1111,Modern Spaaces,7005000,11200000
,,,,,,,,,,,,1168,1185,1111,Modern Spaaces,0,0
,,,,,,,,,,,,615,1473,9,Brigade Group,4773000,11400000
,,,,,,,,,,,,1292,2428,232,Keya Homes,13100000,24600000
,,,,,,,,,,,,605,2013,199,Mahindra Lifespaces,6100000,20300000
,,,,,,,,,,,,801,1072,1959,NCC Urban Infrastructure Ltd,5358000,7172000
,,,,,,,,,,,,2493,2644,182,42 Estates,12400000,13200000
,,,,,,,,,,,,1386,1898,9,Brigade Group,10400000,14300000
,,,,,,,,,,,,1204,1764,29,Puravankara Limited,10200000,15000000
,,,,,,,,,,,,1320,2765,47,L And T Realty,18300000,38500000
,,,,,,,,,,,,786,2821,11197,Pavan Realtors,0,0
,,,,,,,,,,,,1213,1851,122,Mana Projects,7860000,11900000
,,,,,,,,,,,,1200,2400,11333,IFB Automotive Pvt Ltd,2919000,5839000
,,,,,,,,,,,,800,1150,11333,IFB Automotive Pvt Ltd,3265000,4694000
,,,,,,,,,,,,1190,1755,11341,Mohan Builders,9967000,14700000
,,,,,,,,,,,,1125,1805,11635,Bhagya Lakshmi Builders And Developers,8912000,14300000
,,,,,,,,,,,,1200,1500,3231,Bluejay Enterprises,6300000,7875000
,,,,,,,,,,,,1800,3959,230,Chartered Housing,4167000,11000000
,,,,,,,,,,,,800,2000,373,Cornerstone Properties,3360000,8400000
,,,,,,,,,,,,2350,2750,360,JR Housing,43500000,51000000
,,,,,,,,,,,,1446,4395,57,Klassik Enterprises,10000000,30400000
,,,,,,,,,,,,1500,2400,146,Aakruthi Group,4500000,7500000
,,,,,,,,,,,,1200,1800,139,Pionier Developers,5997000,8996000
,,,,,,,,,,,,2400,3000,144,Sammys Dreamland,13800000,17300000
,,,,,,,,,,,,1500,2400,1432,SB Urban Scapes,5250000,8400000
,,,,,,,,,,,,2400,2400,27,Shriram Properties,7193000,7193000
,,,,,,,,,,,,1200,1500,11669,Sitrus Project Pvt Ltd,3240000,4050000
,,,,,,,,,,,,1100,1400,1880,Sri Sumukha Builders,0,0
,,,,,,,,,,,,1200,1200,11673,Urban Icon Builders,3090000,3090000
,,,,,,,,,,,,810,1450,11673,Urban Icon Builders,3547000,6351000
,,,,,,,,,,,,1200,2400,865,VSL Srinidhi,2760000,5520000
,,,,,,,,,,,,1007,1883,211,Windsor Developers,3524000,6590000
,,,,,,,,,,,,654,1066,1033,Nestcon Builders,0,0
,,,,,,,,,,,,856,2943,139,Pionier Developers,0,0
,,,,,,,,,,,,1145,1729,139,Pionier Developers,8574000,12900000
,,,,,,,,,,,,763,892,11703,Prominent Infra,0,0
,,,,,,,,,,,,1200,3600,3217,Shriram Land,2638000,7916000
,,,,,,,,,,,,859,1406,6922,Sky Heights,5844000,9566000
,,,,,,,,,,,,1539,1539,1404,Reputed Builder,15000000,15000000
,,,,,,,,,,,,595,2400,11704,The Address Maker,3133000,12600000
,,,,,,,,,,,,600,1200,11705,ALN Buildtech,2280000,4560000
,,,,,,,,,,,,1020,1760,11706,Chaitrashree Developers,6954000,12000000
,,,,,,,,,,,,1249,2007,374,Garudachala Estates,9521000,15300000
,,,,,,,,,,,,553,894,723,Indium Group,2800000,4526000
,,,,,,,,,,,,1100,1688,11707,K Squre Properties,8800000,13500000
,,,,,,,,,,,,943,1265,1,Prestige Group,9500000,12800000
,,,,,,,,,,,,1200,2400,282,Pride Group,4320000,8640000
,,,,,,,,,,,,1120,1575,1906,Adithya Constructions,5936000,8348000
,,,,,,,,,,,,900,1500,3299,Best Properties,4950000,8250000
,,,,,,,,,,,,1199,1199,1385,Cansa Constructions,0,0
,,,,,,,,,,,,2000,2500,1385,Cansa Constructions,13000000,15000000
,,,,,,,,,,,,1166,1166,32,DS MAX Properties Pvt Ltd,4664000,4664000
,,,,,,,,,,,,650,920,11708,Gen Y Social Communities,5500000,8200000
,,,,,,,,,,,,812,1350,11709,Green Edge Developers,4255000,7075000
,,,,,,,,,,,,885,1035,1404,Reputed Builder,0,0
,,,,,,,,,,,,1375,1375,1407,Laavanya Smart Homes,6188000,6188000
,,,,,,,,,,,,881,2140,1381,Mars Builders,9551000,23200000
,,,,,,,,,,,,1200,2400,6510,MB Infra,1560000,3120000
,,,,,,,,,,,,1650,1668,766,Naga Constructions,241000,23900000
,,,,,,,,,,,,612,965,11711,Oakstone Ventures,0,0
,,,,,,,,,,,,1500,1500,500,Odion Builders And Developers,9300000,9300000
,,,,,,,,,,,,731,1226,1404,Reputed Builder,0,0
,,,,,,,,,,,,1200,2400,11712,Parisara Builders And Developers,4200000,15000000
,,,,,,,,,,,,1342,1686,462,Pavani Group,8723000,10900000
,,,,,,,,,,,,794,1047,174,Premier Inspira,4604000,6071000
,,,,,,,,,,,,906,2996,1,Prestige Group,0,0
,,,,,,,,,,,,1433,2001,11713,CP Rajappa,0,0
,,,,,,,,,,,,2508,2508,731,Srinivasa Developers,0,0
,,,,,,,,,,,,1100,1300,857,PJC Infras,4070000,4810000
,,,,,,,,,,,,418,630,533,Signature Dwellings Pvt Ltd,1588000,2394000
,,,,,,,,,,,,1135,1555,494,Sri Nandana Builders,4114000,5578000
,,,,,,,,,,,,4653,8448,538,SRK Infra,20900000,38000000
,,,,,,,,,,,,1200,1500,1404,Reputed Builder,3000000,3750000
,,,,,,,,,,,,1106,1566,11714,Vinayakaiah Builders And Developers,5861000,8299000
,,,,,,,,,,,,1024,1885,440,Vista Spaces,245000,17400000
,,,,,,,,,,,,695,979,444,Manya Group,2602000,3666000
,,,,,,,,,,,,1120,1510,8463,Sri Garudadri Constructions,4480000,6040000
,,,,,,,,,,,,564,1183,11725,Sriven Properties,1906000,4000000
,,,,,,,,,,,,1583,1894,17,Bren Group,15700000,18800000
,,,,,,,,,,,,1146,1725,2632,Aban Developers,4011000,6037000
,,,,,,,,,,,,995,1650,11958,Abhi Infra,4583000,7600000
,,,,,,,,,,,,854,1280,441,Bavisha Properties,4270000,6400000
,,,,,,,,,,,,2000,2770,11959,Ranav Group,24000000,51300000
,,,,,,,,,,,,1182,1607,1529,S And M Developers,8040000,10900000
,,,,,,,,,,,,945,1430,11960,VKR Infra,5874000,8890000
,,,,,,,,,,,,1027,1795,11970,MH Developers,4105000,7176000
,,,,,,,,,,,,605,1300,12037,Springseas Infrastructure Pvt Ltd,2571000,5525000
,,,,,,,,,,,,1953,2550,158,Mantri Developers,14600000,19000000
,,,,,,,,,,,,635,2093,58,Ozone Group,2729000,838300000
,,,,,,,,,,,,500,1186,36,Salarpuria Sattva Group,2195000,5206000
,,,,,,,,,,,,1190,1628,10,Vaishnavi Group,9940000,13500000
,,,,,,,,,,,,1200,1579,12081,GKS Builders And Developers,3404000,4479000
,,,,,,,,,,,,1325,2700,232,Keya Homes,14500000,29600000
,,,,,,,,,,,,752,1748,21,Godrej Properties,5979000,13800000
,,,,,,,,,,,,1200,1800,29,Puravankara Limited,5700000,8550000
,,,,,,,,,,,,2500,3745,29,Puravankara Limited,37800000,56700000
,,,,,,,,,,,,937,1210,2,Sobha Limited,8905000,11500000
,,,,,,,,,,,,1011,5368,697,VR Ventures,0,0
,,,,,,,,,,,,2196,2347,12163,Colossal Developers Pvt Ltd,0,0
,,,,,,,,,,,,620,1155,820,Jagadhabi Constructions,3171000,5907000
,,,,,,,,,,,,1200,1620,601,India Builders Ltd,4893000,6606000
,,,,,,,,,,,,571,1513,12164,Ma Sarada Constructions,3221000,8536000
,,,,,,,,,,,,1142,1436,1736,Sree Builders,5823000,7323000
,,,,,,,,,,,,630,2400,462,Pavani Group,5683000,947300000
,,,,,,,,,,,,1200,1200,241,MJR Builders,13800000,13800000
,,,,,,,,,,,,1464,2665,367,JRC Projects,18600000,33800000
,,,,,,,,,,,,1034,1062,29,Puravankara Limited,11300000,11600000
,,,,,,,,,,,,750,1750,12527,BCD India Group,2811000,6560000
,,,,,,,,,,,,560,1120,150,Adarsh Developers,5852000,11700000
,,,,,,,,,,,,1045,1677,1131,Trendsquares Constructions,7851000,12600000
,,,,,,,,,,,,1039,1088,122,Mana Projects,10100000,10600000
,,,,,,,,,,,,4095,6680,1,Prestige Group,68900000,112500000
,,,,,,,,,,,,920,3767,522,SBR Group,232000,33100000
,,,,,,,,,,,,910,1400,12867,Green Fontana Group,5915000,9100000
,,,,,,,,,,,,1080,1350,12868,Yuva Infra Builders,5355000,6694000
,,,,,,,,,,,,1095,2040,12869,Creative and Vikas Builders,6333000,11800000
,,,,,,,,,,,,1400,3035,12870,Dwarakamai Housing Project Pvt Ltd,14000000,30300000
,,,,,,,,,,,,1058,1404,12871,String Estates,6111000,8109000
,,,,,,,,,,,,955,1670,12872,Vaishno Projects,3846000,6726000
,,,,,,,,,,,,985,1466,12873,Sowbagya Developers Pvt Ltd,5023000,7476000
,,,,,,,,,,,,1712,1981,8,Casagrand Builder,11500000,13300000
,,,,,,,,,,,,964,1462,258,Corporate Leisure,5895000,8941000
,,,,,,,,,,,,4135,4135,6200,Eternity Structures Builders,27500000,27500000
,,,,,,,,,,,,1045,1635,12896,Creative And Srivaru Builders,6583000,10300000
,,,,,,,,,,,,1090,1746,12897,Akshaya Developers,7928000,12700000
,,,,,,,,,,,,1050,1525,1511,Sri Vani Shelters,3360000,4880000
,,,,,,,,,,,,609,1023,1404,Reputed Builder,2923000,4910000
,,,,,,,,,,,,1150,1510,12898,Sri Sway Homes,4253000,5584000
,,,,,,,,,,,,793,1691,1503,SV Infra Group,3568000,7609000
,,,,,,,,,,,,990,1655,12899,Sri Parvata Builders Pvt Ltd,3366000,5627000
,,,,,,,,,,,,1148,1845,12900,Maa Bhoomi Developers,4132000,6642000
,,,,,,,,,,,,1088,1170,12901,Tejashree Constructions,5712000,6142000
,,,,,,,,,,,,930,1553,32,DS MAX Properties Pvt Ltd,3022000,5047000
,,,,,,,,,,,,1100,1600,494,Sri Nandana Builders,5074000,7380000
,,,,,,,,,,,,1085,1695,612,Sashank Constructions,4340000,6780000
,,,,,,,,,,,,5860,6150,628,Olympia Group,65000000,68200000
,,,,,,,,,,,,737,1473,2131,Columbia Pacific Communities,5102000,10200000
,,,,,,,,,,,,2022,6479,672,Shilpa Developers,24900000,73400000
,,,,,,,,,,,,1266,1593,3973,Gardencity Realty,0,0
,,,,,,,,,,,,590,1375,12902,Arka Habitats,2773000,6462000
,,,,,,,,,,,,1150,1645,84,Jeevan Developers,7705000,11000000
,,,,,,,,,,,,492,1217,1520,Indio Developers,3615000,8943000
,,,,,,,,,,,,1065,1665,1913,Intact Developers India Pvt Ltd,5044000,7887000
,,,,,,,,,,,,2290,2890,12904,Comfort Builders And Developers,47500000,60000000
,,,,,,,,,,,,1860,2535,12903,Prisha Properties India Pvt Ltd,23200000,34500000
,,,,,,,,,,,,815,1366,12905,Karnataka Housing Board,3097000,5190000
,,,,,,,,,,,,2400,4200,852,Redifice Developers,37200000,65100000
,,,,,,,,,,,,2050,3200,12906,MSK Shelters,8390000,13100000
,,,,,,,,,,,,700,1100,12907,Sampurna Bhoomika Infra,2310000,3630000
,,,,,,,,,,,,1150,1654,12908,Urbanest Infra Projects,6698000,9634000
,,,,,,,,,,,,850,1100,6341,Purnima Constructions,3995000,5170000
,,,,,,,,,,,,361,420,1654,Vakil Housing Development,1523000,1771000
,,,,,,,,,,,,2544,3712,777,Trifecta Projects,24900000,36400000
,,,,,,,,,,,,1015,2030,12909,Hilltop Arcade and Hinduja Group,6300000,12600000
,,,,,,,,,,,,1230,1620,1122,Amigo Shelters Pvt Ltd,4551000,5994000
,,,,,,,,,,,,2558,3172,509,Natura Projects,16100000,19900000
,,,,,,,,,,,,792,1557,9183,VS Shelter,2467000,4850000
,,,,,,,,,,,,675,1260,12164,Ma Sarada Constructions,2362000,4410000
,,,,,,,,,,,,1247,1247,1404,Reputed Builder,5653000,5653000
,,,,,,,,,,,,4449,6007,188,Krishna Enterprises,0,0
,,,,,,,,,,,,1300,1300,12918,Venkataramana Venture Properties LLP,3599000,3599000
,,,,,,,,,,,,1257,1825,12920,Agastya Builder And Developer,5782000,8395000
,,,,,,,,,,,,1068,1545,12921,Jai Infra,4485000,6489000
,,,,,,,,,,,,1450,2200,4308,CMM Groups,2900000,4400000
,,,,,,,,,,,,1200,4000,12923,Blue Bell Global Shelters,1170000,3900000
,,,,,,,,,,,,905,1930,12924,Aswan Ventures,6329000,13400000
,,,,,,,,,,,,1113,1432,3264,Sri Srinivasa Developer,4896000,6300000
,,,,,,,,,,,,1100,1280,10751,Srushti Builders,4730000,5504000
,,,,,,,,,,,,2600,2600,9611,Pearl Group,22000000,22000000
,,,,,,,,,,,,901,1414,5465,Seven Hills Constructions,4054000,6363000
,,,,,,,,,,,,900,1030,12929,Sai Priya Infrastructure Pvt Ltd,3400000,3650000
,,,,,,,,,,,,1500,1935,2,Sobha Limited,14400000,18600000
,,,,,,,,,,,,334,853,167,Sowparnika Projects,4474000,7500000
,,,,,,,,,,,,1055,1270,12933,Silicon Properties,4114000,4953000
,,,,,,,,,,,,1271,1597,12934,Newark Projects,6609000,8304000
,,,,,,,,,,,,1075,1580,12935,LNS Infra Builders And Developers,5431000,7983000
,,,,,,,,,,,,1027,1118,2340,Eminence Homes and Spaces,6675000,7267000
,,,,,,,,,,,,1060,1060,3881,Dhiraan Infrastructure,4240000,4240000
,,,,,,,,,,,,928,1751,32,DS MAX Properties Pvt Ltd,3823000,7214000
,,,,,,,,,,,,595,595,692,Lewis Infrastructure And Projects,3273000,3273000
,,,,,,,,,,,,1125,1300,174,Premier Inspira,6075000,7020000
,,,,,,,,,,,,510,1525,2073,Vijaya Enterprises,3444000,10300000
,,,,,,,,,,,,1500,1650,1404,Reputed Builder,9726000,10600000
